14593,20000605,91.31250
14593,20000606,92.87500
14593,20000607,96.56250
14593,20000608,94.81250
14593,20000609,95.75000
14593,20000612,91.18750
14593,20000613,94.50000
14593,20000614,90.43750
14593,20000615,92.37500
14593,20000616,91.18750
14593,20000619,96.62500
14593,20000620,101.25000
14593,20000621,55.62500
14593,20000622,53.75000
14593,20000623,51.68750
14593,20000626,54.12500
14593,20000627,51.75000
14593,20000628,54.43750
14593,20000629,51.25000
14593,20000630,52.37500
14593,20000703,53.31250
14593,20000705,51.62500
14593,20000706,51.81250
14593,20000707,54.43750
14593,20000710,57.12500
14593,20000711,56.93750
14593,20000712,58.87500
14593,20000713,56.50000
14593,20000714,57.68750
14593,20000717,58.31250
14593,20000718,57.25000
14593,20000719,52.68750
14593,20000720,55.12500
14593,20000721,53.56250
14593,20000724,48.68750
14593,20000725,50.06250
14593,20000726,50.06250
14593,20000727,52.00000
14593,20000728,48.31250
14593,20000731,50.81250
14593,20000801,49.31250
14593,20000802,47.25000
14593,20000803,48.00000
14593,20000804,47.37500
14593,20000807,47.93750
14593,20000808,46.75000
14593,20000809,47.50000
14593,20000810,47.56250
14593,20000811,47.68750
14593,20000814,47.06250
14593,20000815,46.68750
14593,20000816,48.50000
14593,20000817,51.43750
14593,20000818,50.00000
14593,20000821,50.50000
14593,20000822,51.68750
14593,20000823,54.31250
14593,20000824,56.10938
14593,20000825,56.81250
14593,20000828,58.06250
14593,20000829,59.18750
14593,20000830,59.50000
14593,20000831,60.93750
14593,20000901,63.43750
14593,20000905,62.43750
14593,20000906,58.43750
14593,20000907,62.00000
14593,20000908,58.87500
14593,20000911,58.43750
14593,20000912,57.75000
14593,20000913,58.00000
14593,20000914,56.85938
14593,20000915,55.23438
14593,20000918,60.65625
14593,20000919,59.93750
14593,20000920,61.04688
14593,20000921,56.68750
14593,20000922,52.18750
14593,20000925,53.50000
14593,20000926,51.43750
14593,20000927,48.93750
14593,20000928,53.50000
14593,20000929,25.75000
14593,20001002,24.25000
14593,20001003,22.31250
14593,20001004,23.62500
14593,20001005,22.06250
14593,20001006,22.18750
14593,20001009,21.75000
14593,20001010,20.87500
14593,20001011,19.62500
14593,20001012,20.00000
14593,20001013,22.06250
14593,20001016,21.50000
14593,20001017,20.12500
14593,20001018,20.12500
14593,20001019,18.93750
14593,20001020,19.50000
14593,20001023,20.37500
14593,20001024,18.87500
14593,20001025,18.50000
14593,20001026,18.50000
14593,20001027,18.56250
14593,20001030,19.31250
14593,20001031,19.56250
14593,20001101,20.50000
14593,20001102,22.31250
14593,20001103,22.25000
14593,20001106,21.43750
14593,20001107,21.31250
14593,20001108,20.06250
14593,20001109,20.18750
14593,20001110,19.06250
14593,20001113,19.37500
14593,20001114,20.25000
14593,20001115,19.87500
14593,20001116,19.00000
14593,20001117,18.50000
14593,20001120,18.93750
14593,20001121,18.81250
14593,20001122,18.50000
14593,20001124,19.31250
14593,20001127,18.68750
14593,20001128,18.03125
14593,20001129,17.56250
14593,20001130,16.50000
14593,20001201,17.06250
14593,20001204,16.68750
14593,20001205,17.00000
14593,20001206,14.31250
14593,20001207,14.31250
14593,20001208,15.06250
14593,20001211,15.18750
14593,20001212,15.37500
14593,20001213,15.00000
14593,20001214,14.43750
14593,20001215,14.06250
14593,20001218,14.25000
14593,20001219,14.00000
14593,20001220,14.37500
14593,20001221,14.06250
14593,20001222,15.00000
14593,20001226,14.68750
14593,20001227,14.81250
14593,20001228,14.81250
14593,20001229,14.87500
14593,20010102,14.87500
14593,20010103,16.37500
14593,20010104,17.06250
14593,20010105,16.37500
14593,20010108,16.56250
14593,20010109,17.18750
14593,20010110,16.56250
14593,20010111,18.00000
14593,20010112,17.18750
14593,20010116,17.12500
14593,20010117,16.81250
14593,20010118,18.68750
14593,20010119,19.50000
14593,20010122,19.25000
14593,20010123,20.50000
14593,20010124,20.50000
14593,20010125,19.93750
14593,20010126,19.56250
14593,20010129,21.68750
14593,20010130,21.75000
14593,20010131,21.62500
14593,20010201,21.12500
14593,20010202,20.62500
14593,20010205,20.18750
14593,20010206,21.12500
14593,20010207,20.75000
14593,20010208,20.75000
14593,20010209,19.12500
14593,20010212,19.68750
14593,20010213,19.12500
14593,20010214,19.50000
14593,20010215,20.06250
14593,20010216,19.00000
14593,20010220,18.31250
14593,20010221,18.87500
14593,20010222,18.81250
14593,20010223,18.81250
14593,20010226,19.50000
14593,20010227,19.37500
14593,20010228,18.25000
14593,20010301,18.75000
14593,20010302,19.25000
14593,20010305,20.37500
14593,20010306,21.50000
14593,20010307,21.25000
14593,20010308,20.81250
14593,20010309,20.25000
14593,20010312,18.62500
14593,20010313,19.56250
14593,20010314,20.43750
14593,20010315,19.68750
14593,20010316,19.62500
14593,20010319,20.56250
14593,20010320,19.68750
14593,20010321,20.12500
14593,20010322,21.62500
14593,20010323,23.00000
14593,20010326,21.78000
14593,20010327,22.87000
14593,20010328,22.17000
14593,20010329,22.53000
14593,20010330,22.07000
14593,20010402,21.59000
14593,20010403,20.24000
14593,20010404,19.50000
14593,20010405,20.87000
14593,20010406,20.59000
14593,20010409,20.54000
14593,20010410,22.04000
14593,20010411,21.80000
14593,20010412,22.42000
14593,20010416,21.44000
14593,20010417,20.40000
14593,20010418,22.79000
14593,20010419,25.72000
14593,20010420,25.04000
14593,20010423,24.25000
14593,20010424,24.03000
14593,20010425,24.72000
14593,20010426,24.69000
14593,20010427,26.20000
14593,20010430,25.49000
14593,20010501,25.93000
14593,20010502,26.59000
14593,20010503,24.96000
14593,20010504,25.75000
14593,20010507,24.96000
14593,20010508,24.57000
14593,20010509,23.98000
14593,20010510,23.00000
14593,20010511,22.85000
14593,20010514,23.29000
14593,20010515,23.18000
14593,20010516,24.10020
14593,20010517,23.55000
14593,20010518,23.53000
14593,20010521,23.56000
14593,20010522,23.50000
14593,20010523,23.23000
14593,20010524,23.20000
14593,20010525,22.76000
14593,20010529,21.47000
14593,20010530,19.78000
14593,20010531,19.95000
14593,20010601,20.89000
14593,20010604,20.66000
14593,20010605,20.94000
14593,20010606,20.73000
14593,20010607,21.66000
14593,20010608,21.32000
14593,20010611,20.04000
14593,20010612,20.31000
14593,20010613,20.47000
14593,20010614,19.88000
14593,20010615,20.44000
14593,20010618,20.33000
14593,20010619,20.19000
14593,20010620,21.67000
14593,20010621,22.49000
14593,20010622,22.26000
14593,20010625,23.99000
14593,20010626,23.75000
14593,20010627,23.34000
14593,20010628,23.54000
14593,20010629,23.25000
14593,20010702,23.90000
14593,20010703,23.84000
14593,20010705,23.19000
14593,20010706,22.03000
14593,20010709,22.70000
14593,20010710,21.14000
14593,20010711,22.54000
14593,20010712,24.36000
14593,20010713,24.85000
14593,20010716,23.96000
14593,20010717,25.10000
14593,20010718,20.79000
14593,20010719,19.96000
14593,20010720,19.98000
14593,20010723,19.54000
14593,20010724,19.09000
14593,20010725,18.47000
14593,20010726,18.59000
14593,20010727,18.96000
14593,20010730,18.93000
14593,20010731,18.79000
14593,20010801,19.06000
14593,20010802,19.82000
14593,20010803,19.50000
14593,20010806,19.13000
14593,20010807,19.25000
14593,20010808,18.90000
14593,20010809,19.05000
14593,20010810,19.02000
14593,20010813,19.09000
14593,20010814,18.73000
14593,20010815,18.44000
14593,20010816,18.65000
14593,20010817,18.07000
14593,20010820,18.12000
14593,20010821,17.92000
14593,20010822,18.21000
14593,20010823,17.81000
14593,20010824,18.57000
14593,20010827,18.92000
14593,20010828,18.40000
14593,20010829,17.83000
14593,20010830,17.83000
14593,20010831,18.55000
14593,20010904,18.25000
14593,20010905,18.55000
14593,20010906,17.72000
14593,20010907,17.28000
14593,20010910,17.37000
14593,20010917,16.99000
14593,20010918,16.28000
14593,20010919,17.02000
14593,20010920,15.68000
14593,20010921,15.73000
14593,20010924,16.45000
14593,20010925,15.54000
14593,20010926,15.15000
14593,20010927,15.51000
14593,20010928,15.51000
14593,20011001,15.54000
14593,20011002,15.05000
14593,20011003,14.98000
14593,20011004,15.88000
14593,20011005,16.14000
14593,20011008,16.20000
14593,20011009,16.00000
14593,20011010,16.82000
14593,20011011,17.74000
14593,20011012,18.01000
14593,20011015,17.99000
14593,20011016,18.01000
14593,20011017,16.99000
14593,20011018,18.00000
14593,20011019,18.30000
14593,20011022,19.02000
14593,20011023,18.14000
14593,20011024,18.95000
14593,20011025,19.19000
14593,20011026,18.67000
14593,20011029,17.63000
14593,20011030,17.60000
14593,20011031,17.56000
14593,20011101,18.59000
14593,20011102,18.57000
14593,20011105,19.07000
14593,20011106,19.57000
14593,20011107,19.59000
14593,20011108,18.71000
14593,20011109,18.71000
14593,20011112,18.75000
14593,20011113,19.37000
14593,20011114,19.61000
14593,20011115,19.45000
14593,20011116,18.97000
14593,20011119,20.00000
14593,20011120,19.53000
14593,20011121,19.68000
14593,20011123,19.84000
14593,20011126,21.37000
14593,20011127,21.00000
14593,20011128,20.53000
14593,20011129,20.42000
14593,20011130,21.30000
14593,20011203,21.05000
14593,20011204,22.40000
14593,20011205,23.76000
14593,20011206,22.78000
14593,20011207,22.54000
14593,20011210,22.54000
14593,20011211,21.78000
14593,20011212,21.49000
14593,20011213,21.00000
14593,20011214,20.39000
14593,20011217,20.62000
14593,20011218,21.01000
14593,20011219,21.62000
14593,20011220,20.67000
14593,20011221,21.00000
14593,20011224,21.36000
14593,20011226,21.49000
14593,20011227,22.07000
14593,20011228,22.43000
14593,20011231,21.90000
14593,20020102,23.30000
14593,20020103,23.58000
14593,20020104,23.69000
14593,20020107,22.90000
14593,20020108,22.61000
14593,20020109,21.65000
14593,20020110,21.23000
14593,20020111,21.05000
14593,20020114,21.15000
14593,20020115,21.70000
14593,20020116,20.78000
14593,20020117,22.48000
14593,20020118,22.17000
14593,20020122,21.82000
14593,20020123,23.02000
14593,20020124,23.21000
14593,20020125,23.25000
14593,20020128,23.27000
14593,20020129,23.07000
14593,20020130,24.09000
14593,20020131,24.72000
14593,20020201,24.41000
14593,20020204,25.35000
14593,20020205,25.45000
14593,20020206,24.67000
14593,20020207,24.30000
14593,20020208,24.03000
14593,20020211,24.98000
14593,20020212,24.71000
14593,20020213,25.01000
14593,20020214,24.60000
14593,20020215,23.90000
14593,20020219,22.62000
14593,20020220,23.13000
14593,20020221,21.50000
14593,20020222,22.74000
14593,20020225,23.81000
14593,20020226,23.67000
14593,20020227,21.96000
14593,20020228,21.70000
14593,20020301,23.45000
14593,20020304,24.29000
14593,20020305,23.53000
14593,20020306,24.07000
14593,20020307,24.38000
14593,20020308,24.66000
14593,20020311,25.06000
14593,20020312,24.72000
14593,20020313,24.49000
14593,20020314,24.43000
14593,20020315,24.95000
14593,20020318,24.74000
14593,20020319,24.85000
14593,20020320,24.92000
14593,20020321,24.27000
14593,20020322,24.09000
14593,20020325,23.35000
14593,20020326,23.46000
14593,20020327,23.47000
14593,20020328,23.67000
14593,20020401,24.46000
14593,20020402,24.07000
14593,20020403,23.75000
14593,20020404,24.90000
14593,20020405,24.74000
14593,20020408,24.56000
14593,20020409,24.10000
14593,20020410,24.66000
14593,20020411,24.86000
14593,20020412,25.06000
14593,20020415,25.00000
14593,20020416,25.74000
14593,20020417,26.11000
14593,20020418,25.41000
14593,20020419,24.98000
14593,20020422,24.53000
14593,20020423,24.25000
14593,20020424,23.77000
14593,20020425,24.12000
14593,20020426,23.01000
14593,20020429,23.96000
14593,20020430,24.27000
14593,20020501,23.98000
14593,20020502,23.69000
14593,20020503,23.51000
14593,20020506,22.65000
14593,20020507,22.47000
14593,20020508,24.37000
14593,20020509,24.19000
14593,20020510,23.32000
14593,20020513,23.94000
14593,20020514,25.61000
14593,20020515,25.28000
14593,20020516,25.21000
14593,20020517,25.01000
14593,20020520,24.74000
14593,20020521,23.46000
14593,20020522,24.32000
14593,20020523,25.18000
14593,20020524,24.15000
14593,20020528,23.98000
14593,20020529,23.98000
14593,20020530,24.20000
14593,20020531,23.30000
14593,20020603,22.91000
14593,20020604,22.78000
14593,20020605,22.72000
14593,20020606,22.16000
14593,20020607,21.40000
14593,20020610,21.48000
14593,20020611,20.46000
14593,20020612,20.09000
14593,20020613,19.54000
14593,20020614,20.10000
14593,20020617,20.54000
14593,20020618,20.15000
14593,20020619,17.12000
14593,20020620,17.11000
14593,20020621,16.85000
14593,20020624,17.27000
14593,20020625,17.14000
14593,20020626,16.55000
14593,20020627,17.06000
14593,20020628,17.72000
14593,20020701,17.06000
14593,20020702,16.94000
14593,20020703,17.55000
14593,20020705,18.74000
14593,20020708,18.01000
14593,20020709,17.53000
14593,20020710,17.32000
14593,20020711,18.30000
14593,20020712,17.50000
14593,20020715,18.23000
14593,20020716,17.86000
14593,20020717,15.63000
14593,20020718,14.99000
14593,20020719,14.96000
14593,20020722,14.92000
14593,20020723,14.47000
14593,20020724,15.20000
14593,20020725,14.36000
14593,20020726,14.34000
14593,20020729,15.02000
14593,20020730,15.43000
14593,20020731,15.26000
14593,20020801,14.80000
14593,20020802,14.45000
14593,20020805,13.99000
14593,20020806,14.74000
14593,20020807,15.03200
14593,20020808,15.30000
14593,20020809,15.00000
14593,20020812,14.99000
14593,20020813,14.59000
14593,20020814,15.17000
14593,20020815,15.61000
14593,20020816,15.81000
14593,20020819,15.98000
14593,20020820,15.91000
14593,20020821,16.12000
14593,20020822,15.97000
14593,20020823,15.73000
14593,20020826,15.53000
14593,20020827,14.85000
14593,20020828,14.70000
14593,20020829,14.70000
14593,20020830,14.75000
14593,20020903,14.05000
14593,20020904,14.48000
14593,20020905,14.18000
14593,20020906,14.38000
14593,20020909,14.37000
14593,20020910,14.33000
14593,20020911,14.29000
14593,20020912,14.14000
14593,20020913,14.17000
14593,20020916,14.50000
14593,20020917,14.80000
14593,20020918,15.02000
14593,20020919,14.58000
14593,20020920,14.87000
14593,20020923,14.85000
14593,20020924,14.64000
14593,20020925,14.93000
14593,20020926,14.70000
14593,20020927,14.72000
14593,20020930,14.50000
14593,20021001,14.51000
14593,20021002,14.17000
14593,20021003,14.30000
14593,20021004,14.03000
14593,20021007,13.77000
14593,20021008,13.68800
14593,20021009,13.59900
14593,20021010,14.11900
14593,20021011,14.51000
14593,20021014,14.77000
14593,20021015,15.16000
14593,20021016,14.56000
14593,20021017,14.11000
14593,20021018,14.34000
14593,20021021,14.56000
14593,20021022,14.70000
14593,20021023,14.88000
14593,20021024,14.69000
14593,20021025,15.42000
14593,20021028,15.61000
14593,20021029,15.44000
14593,20021030,15.98000
14593,20021031,16.07000
14593,20021101,16.36000
14593,20021104,16.89000
14593,20021105,16.90000
14593,20021106,17.22000
14593,20021107,16.00000
14593,20021108,15.84000
14593,20021111,15.16000
14593,20021112,15.64000
14593,20021113,15.59000
14593,20021114,16.30000
14593,20021115,15.95000
14593,20021118,15.65000
14593,20021119,15.27000
14593,20021120,15.53000
14593,20021121,16.35000
14593,20021122,16.01000
14593,20021125,15.97000
14593,20021126,15.41000
14593,20021127,15.72000
14593,20021129,15.50000
14593,20021202,15.18000
14593,20021203,15.16000
14593,20021204,14.97000
14593,20021205,14.63000
14593,20021206,14.95000
14593,20021209,14.75000
14593,20021210,15.28000
14593,20021211,15.49000
14593,20021212,15.19000
14593,20021213,14.79000
14593,20021216,14.85000
14593,20021217,15.08000
14593,20021218,14.57000
14593,20021219,14.20000
14593,20021220,14.14000
14593,20021223,14.49000
14593,20021224,14.36000
14593,20021226,14.40000
14593,20021227,14.06000
14593,20021230,14.07000
14593,20021231,14.33000
14593,20030102,14.80000
14593,20030103,14.90000
14593,20030106,14.90000
14593,20030107,14.85000
14593,20030108,14.55000
14593,20030109,14.68000
14593,20030110,14.72000
14593,20030113,14.63000
14593,20030114,14.61000
14593,20030115,14.43000
14593,20030116,14.62000
14593,20030117,14.10000
14593,20030121,14.02000
14593,20030122,13.88000
14593,20030123,14.17000
14593,20030124,13.80000
14593,20030127,14.13000
14593,20030128,14.58000
14593,20030129,14.93000
14593,20030130,14.32000
14593,20030131,14.36000
14593,20030203,14.66000
14593,20030204,14.60000
14593,20030205,14.45000
14593,20030206,14.43000
14593,20030207,14.15000
14593,20030210,14.35000
14593,20030211,14.35000
14593,20030212,14.39000
14593,20030213,14.54000
14593,20030214,14.67000
14593,20030218,15.27000
14593,20030219,14.85000
14593,20030220,14.77000
14593,20030221,15.00000
14593,20030224,14.74000
14593,20030225,15.02000
14593,20030226,14.50000
14593,20030227,14.86000
14593,20030228,15.01000
14593,20030303,14.65000
14593,20030304,14.56000
14593,20030305,14.62000
14593,20030306,14.56000
14593,20030307,14.53000
14593,20030310,14.37000
14593,20030311,14.23000
14593,20030312,14.22000
14593,20030313,14.72000
14593,20030314,14.78000
14593,20030317,15.01000
14593,20030318,15.00000
14593,20030319,14.95000
14593,20030320,14.91000
14593,20030321,15.00000
14593,20030324,14.37000
14593,20030325,14.55000
14593,20030326,14.41000
14593,20030327,14.49000
14593,20030328,14.57000
14593,20030331,14.14000
14593,20030401,14.16000
14593,20030402,14.60000
14593,20030403,14.46000
14593,20030404,14.41000
14593,20030407,14.49000
14593,20030408,14.45000
14593,20030409,14.19000
14593,20030410,14.37000
14593,20030411,13.20000
14593,20030414,13.58000
14593,20030415,13.39000
14593,20030416,13.24000
14593,20030417,13.12000
14593,20030421,13.14000
14593,20030422,13.51000
14593,20030423,13.58000
14593,20030424,13.44000
14593,20030425,13.35000
14593,20030428,13.86000
14593,20030429,14.06000
14593,20030430,14.22000
14593,20030501,14.36000
14593,20030502,14.45000
14593,20030505,16.09000
14593,20030506,17.50000
14593,20030507,17.65000
14593,20030508,18.00000
14593,20030509,18.30000
14593,20030512,18.56000
14593,20030513,18.67000
14593,20030514,18.55000
14593,20030515,18.73000
14593,20030516,18.80000
14593,20030519,18.10000
14593,20030520,17.79000
14593,20030521,17.85000
14593,20030522,18.24000
14593,20030523,18.32000
14593,20030527,18.88000
14593,20030528,18.28000
14593,20030529,18.10000
14593,20030530,17.95000
14593,20030602,17.45000
14593,20030603,17.31000
14593,20030604,17.60000
14593,20030605,17.64000
14593,20030606,17.15000
14593,20030609,16.79000
14593,20030610,17.18000
14593,20030611,17.45000
14593,20030612,17.77000
14593,20030613,17.42000
14593,20030616,18.27000
14593,20030617,18.19000
14593,20030618,19.12000
14593,20030619,19.14000
14593,20030620,19.20000
14593,20030623,19.06000
14593,20030624,18.78000
14593,20030625,19.09000
14593,20030626,19.29000
14593,20030627,18.73000
14593,20030630,19.06000
14593,20030701,19.09000
14593,20030702,19.27000
14593,20030703,19.13000
14593,20030707,19.87000
14593,20030708,20.40000
14593,20030709,19.89000
14593,20030710,19.58000
14593,20030711,19.85000
14593,20030714,19.90000
14593,20030715,19.61000
14593,20030716,19.87000
14593,20030717,20.90000
14593,20030718,20.85900
14593,20030721,20.61000
14593,20030722,20.80000
14593,20030723,20.79000
14593,20030724,20.51000
14593,20030725,21.54000
14593,20030728,20.99000
14593,20030729,20.72000
14593,20030730,20.28000
14593,20030731,21.08000
14593,20030801,20.73000
14593,20030804,21.21000
14593,20030805,20.38000
14593,20030806,19.63000
14593,20030807,19.93000
14593,20030808,19.64000
14593,20030811,19.66000
14593,20030812,19.70000
14593,20030813,20.18000
14593,20030814,19.97000
14593,20030815,19.71000
14593,20030818,20.34000
14593,20030819,20.32000
14593,20030820,21.01000
14593,20030821,21.68000
14593,20030822,20.88000
14593,20030825,20.86000
14593,20030826,21.05000
14593,20030827,21.48000
14593,20030828,22.19000
14593,20030829,22.61000
14593,20030902,22.85000
14593,20030903,22.95000
14593,20030904,22.83000
14593,20030905,22.50000
14593,20030908,22.74000
14593,20030909,22.37000
14593,20030910,22.18000
14593,20030911,22.56000
14593,20030912,23.10000
14593,20030915,22.21000
14593,20030916,22.36000
14593,20030917,22.12000
14593,20030918,22.88000
14593,20030919,22.58000
14593,20030922,22.08000
14593,20030923,22.43000
14593,20030924,21.32000
14593,20030925,20.43000
14593,20030926,20.69000
14593,20030929,21.30000
14593,20030930,20.72000
14593,20031001,20.79000
14593,20031002,20.57000
14593,20031003,21.69000
14593,20031006,22.29000
14593,20031007,23.22000
14593,20031008,23.06000
14593,20031009,23.45000
14593,20031010,23.68000
14593,20031013,24.35000
14593,20031014,24.55000
14593,20031015,24.82000
14593,20031016,23.25000
14593,20031017,22.75000
14593,20031020,23.22000
14593,20031021,23.18000
14593,20031022,22.76000
14593,20031023,22.99000
14593,20031024,22.60000
14593,20031027,22.60000
14593,20031028,23.72000
14593,20031029,23.69000
14593,20031030,23.09000
14593,20031031,22.89000
14593,20031103,23.15000
14593,20031104,22.91000
14593,20031105,23.03000
14593,20031106,23.12000
14593,20031107,22.50000
14593,20031110,21.90000
14593,20031111,21.54000
14593,20031112,22.33000
14593,20031113,22.42000
14593,20031114,21.46000
14593,20031117,21.13000
14593,20031118,20.41000
14593,20031119,20.41990
14593,20031120,20.37500
14593,20031121,20.28000
14593,20031124,21.15000
14593,20031125,20.68000
14593,20031126,20.72000
14593,20031128,20.91000
14593,20031201,21.71000
14593,20031202,21.54000
14593,20031203,21.03000
14593,20031204,21.15000
14593,20031205,20.85000
14593,20031208,21.05000
14593,20031209,20.45000
14593,20031210,20.38000
14593,20031211,21.21000
14593,20031212,20.89000
14593,20031215,20.17000
14593,20031216,20.12000
14593,20031217,19.88000
14593,20031218,20.04000
14593,20031219,19.70000
14593,20031222,19.85000
14593,20031223,19.81000
14593,20031224,20.41000
14593,20031226,20.78000
14593,20031229,21.15000
14593,20031230,21.28000
14593,20031231,21.37000
14593,20040102,21.28000
14593,20040105,22.17000
14593,20040106,22.09000
14593,20040107,22.59000
14593,20040108,23.36000
14593,20040109,23.00000
14593,20040112,23.73000
14593,20040113,24.12000
14593,20040114,24.20000
14593,20040115,22.85000
14593,20040116,22.72000
14593,20040120,22.73000
14593,20040121,22.61000
14593,20040122,22.18000
14593,20040123,22.56000
14593,20040126,23.01000
14593,20040127,23.07000
14593,20040128,22.52000
14593,20040129,22.68000
14593,20040130,22.56000
14593,20040202,22.32000
14593,20040203,22.26000
14593,20040204,21.79000
14593,20040205,22.42000
14593,20040206,22.71000
14593,20040209,22.66700
14593,20040210,22.98000
14593,20040211,23.80000
14593,20040212,23.73000
14593,20040213,23.00000
14593,20040217,23.16000
14593,20040218,23.26000
14593,20040219,22.47000
14593,20040220,22.40000
14593,20040223,22.19000
14593,20040224,22.36000
14593,20040225,22.81000
14593,20040226,23.04000
14593,20040227,23.92000
14593,20040301,24.02000
14593,20040302,23.81000
14593,20040303,23.92000
14593,20040304,25.16000
14593,20040305,26.74000
14593,20040308,26.00000
14593,20040309,27.10000
14593,20040310,27.68000
14593,20040311,27.15000
14593,20040312,27.56000
14593,20040315,26.45000
14593,20040316,25.82000
14593,20040317,26.19000
14593,20040318,25.67000
14593,20040319,25.86000
14593,20040322,25.86000
14593,20040323,25.29000
14593,20040324,25.50000
14593,20040325,26.87000
14593,20040326,27.04000
14593,20040329,27.91000
14593,20040330,27.92000
14593,20040331,27.04000
14593,20040401,27.11000
14593,20040402,27.50000
14593,20040405,28.32000
14593,20040406,27.83000
14593,20040407,27.31000
14593,20040408,27.53000
14593,20040412,28.04000
14593,20040413,26.93000
14593,20040414,26.64000
14593,20040415,29.30000
14593,20040416,29.18000
14593,20040419,28.35000
14593,20040420,27.73000
14593,20040421,27.73000
14593,20040422,27.78000
14593,20040423,27.70000
14593,20040426,27.13000
14593,20040427,26.94000
14593,20040428,26.45000
14593,20040429,26.77000
14593,20040430,25.78000
14593,20040503,26.07000
14593,20040504,26.14000
14593,20040505,26.65000
14593,20040506,26.58000
14593,20040507,26.67000
14593,20040510,26.28000
14593,20040511,27.14000
14593,20040512,27.30000
14593,20040513,27.19000
14593,20040514,27.06000
14593,20040517,26.64000
14593,20040518,27.06000
14593,20040519,26.47000
14593,20040520,26.71000
14593,20040521,27.11000
14593,20040524,27.34000
14593,20040525,28.41000
14593,20040526,28.51000
14593,20040527,28.17000
14593,20040528,28.06000
14593,20040601,28.06000
14593,20040602,28.92000
14593,20040603,28.40000
14593,20040604,28.78000
14593,20040607,29.81000
14593,20040608,30.35000
14593,20040609,30.20000
14593,20040610,30.74000
14593,20040614,30.12000
14593,20040615,30.69000
14593,20040616,32.74000
14593,20040617,32.81000
14593,20040618,32.91000
14593,20040621,32.33000
14593,20040622,33.00000
14593,20040623,33.70000
14593,20040624,33.18000
14593,20040625,33.70000
14593,20040628,32.49000
14593,20040629,32.50000
14593,20040630,32.54000
14593,20040701,32.30000
14593,20040702,31.08000
14593,20040706,30.95000
14593,20040707,30.39000
14593,20040708,30.14000
14593,20040709,30.03000
14593,20040712,29.14000
14593,20040713,29.22000
14593,20040714,29.58000
14593,20040715,32.93000
14593,20040716,32.20000
14593,20040719,31.97000
14593,20040720,32.20000
14593,20040721,31.62000
14593,20040722,31.68000
14593,20040723,30.70000
14593,20040726,31.26000
14593,20040727,32.43000
14593,20040728,32.27000
14593,20040729,32.64000
14593,20040730,32.34000
14593,20040802,31.58000
14593,20040803,31.29000
14593,20040804,31.79000
14593,20040805,31.39000
14593,20040806,29.78000
14593,20040809,30.30000
14593,20040810,31.52000
14593,20040811,31.01000
14593,20040812,30.37000
14593,20040813,30.84000
14593,20040816,30.78000
14593,20040817,30.87000
14593,20040818,31.74000
14593,20040819,30.71000
14593,20040820,30.80000
14593,20040823,31.08000
14593,20040824,31.95000
